,IDs,Canonical_Smiles,axis 1,axis 2,SMILES,QED,Synth,Fsp3,mpIC50_value,std,norma,normal_desviation,HBA,LogP,TPSA,MW,HBD,RB,size_point_HBA,size_point_LogP,size_point_TPSA,size_point_MW,size_point_HBD,size_point_RB,mpIC50
205,ID206,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCCSC(c2ccccc2)[N+]1,28.421714782714844,-17.259952545166016,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CCCSC(c2ccccc2)[N+]1,0.649,5.239,0.6,0.18775530319963077,,,10.0,6,1.4678999999999989,93.0,406.5040000000001,0,8,12.640043550948826,10.202144116226673,12.009971394239873,14.104952567151514,7.0,11.865581297297972,0.18775530319963077
206,ID207,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CC(c2ccccc2)SC[N+]1,27.928503036499023,-18.64410972595215,COC1C(CCC(=O)[O-])CC(=O)N1OCC1CC(c2ccccc2)SC[N+]1,0.657,5.281,0.579,0.1824346304402192,,,10.0,6,1.0777999999999999,93.0,392.4770000000001,0,8,12.640043550948826,9.541476535086932,12.009971394239873,13.127366381314765,7.0,11.865581297297972,0.1824346304402192
207,ID208,COC1C(CCC(=O)O)CC(=O)N1OCC1CCn2nc(-c3ccccc3)cc21,28.108009338378906,-4.114445209503174,COC1C(CCC(=O)O)CC(=O)N1OCC1CCn2nc(-c3ccccc3)cc21,0.733,4.192,0.476,0.13489602535887207,,,10.0,6,2.6548000000000007,93.89,399.4470000000001,1,8,12.640043550948826,12.013992705166674,12.107457211744778,13.6230813077472,11.865581297297972,11.865581297297972,0.13489602535887207
208,ID209,COC1C(CCC(=O)O)CC(=O)N1OCC1CCc2cc(-c3ccccc3)nn21,27.087425231933594,-4.924259185791016,COC1C(CCC(=O)O)CC(=O)N1OCC1CCc2cc(-c3ccccc3)nn21,0.733,4.224,0.476,0.13489602535887207,,,10.0,6,2.6548000000000007,93.89000000000001,399.4470000000001,1,8,12.640043550948826,12.013992705166674,12.10745721174478,13.6230813077472,11.865581297297972,11.865581297297972,0.13489602535887207
209,ID210,COC1C(CCC(=O)O)CC(=O)N1OCc1cc(-c2ccccc2)cn(C)c1=O,18.875009536743164,-4.959866523742676,COC1C(CCC(=O)O)CC(=O)N1OCc1cc(-c2ccccc2)cn(C)c1=O,0.729,3.704,0.381,0.1372724716820254,,,10.0,6,2.1696999999999997,98.07,400.4310000000001,1,8,12.640043550948826,11.306193443266748,12.55500662866914,13.691443705837838,11.865581297297972,11.865581297297972,0.1372724716820254
210,ID211,COC1C(CCC(=O)O)CC(=O)N1OCc1ccc(-c2ccccc2)[nH]1,22.863805770874023,-7.999739170074463,COC1C(CCC(=O)O)CC(=O)N1OCc1ccc(-c2ccccc2)[nH]1,0.757,3.749,0.368,0.12090412049992724,,,10.0,4,2.7991,91.86000000000001,358.39400000000006,2,8,9.187858681527455,12.216726571951813,11.883933751344374,10.355791490979248,15.317766166719343,11.865581297297972,0.12090412049992724
211,ID212,CNc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,17.760509490966797,-6.107809066772461,CNc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,0.672,3.554,0.364,0.1726307269461747,,,10.0,5,3.5127000000000015,88.10000000000001,398.45900000000023,2,9,11.037666839454555,13.17183672936271,11.458589950287818,13.554046932156707,15.317766166719343,13.715389455225072,0.1726307269461747
212,ID213,COc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,14.795882225036621,-5.494573593139648,COc1ccc(-c2ccccc2)cc1CON1C(=O)CC(CCC(=O)O)C1OC,0.695,3.398,0.364,0.15801519540988615,,,10.0,5,3.4796000000000014,85.30000000000001,399.4430000000002,1,9,11.037666839454555,13.129175860536623,11.131753289722646,13.622802615510512,11.865581297297972,13.715389455225072,0.15801519540988615
213,ID214,COC1C(CCC(=O)O)CC(=O)N1OCc1cnn2c1CC(c1ccccc1)C2,28.107471466064453,-4.11387300491333,COC1C(CCC(=O)O)CC(=O)N1OCc1cnn2c1CC(c1ccccc1)C2,0.732,4.232,0.476,0.13548891894160814,,,10.0,6,2.3404,93.89000000000001,399.4470000000002,1,8,12.640043550948826,11.560046060704538,12.10745721174478,13.623081307747203,11.865581297297972,11.865581297297972,0.13548891894160814
214,ID215,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cnn3c2CCC3)c1,28.50058937072754,-4.589413166046143,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cnn3c2CCC3)c1,0.733,3.934,0.476,0.13489602535887207,,,10.0,6,2.6137000000000006,93.89000000000001,399.44700000000023,1,8,12.640043550948826,11.955617090712757,12.10745721174478,13.623081307747206,11.865581297297972,11.865581297297972,0.13489602535887207
215,ID216,COc1ccc(-c2cccc(CON3C(=O)CC(CCC(=O)O)C3OC)c2)cc1,14.816967010498047,-5.7299323081970215,COc1ccc(-c2cccc(CON3C(=O)CC(CCC(=O)O)C3OC)c2)cc1,0.695,3.347,0.364,0.15801519540988615,,,10.0,5,3.4796000000000014,85.30000000000001,399.4430000000001,1,9,11.037666839454555,13.129175860536623,11.131753289722646,13.622802615510505,11.865581297297972,13.715389455225072,0.15801519540988615
216,ID217,COC1C(CCC(=O)O)NC(=O)N1OCc1cccc(-c2ccccc2)c1,25.056747436523438,-2.5099430084228516,COC1C(CCC(=O)O)NC(=O)N1OCc1cccc(-c2ccccc2)c1,0.746,3.387,0.3,0.1272611725273312,,,10.0,4,3.016300000000001,88.1,370.4050000000001,2,8,9.187858681527455,12.515565706580372,11.458589950287816,11.407083875070345,15.317766166719343,11.865581297297972,0.1272611725273312
217,ID218,COC1C(CCC(=O)O)OC(=O)N1OCc1cccc(-c2ccccc2)c1,16.241558074951172,-8.745088577270508,COC1C(CCC(=O)O)OC(=O)N1OCc1cccc(-c2ccccc2)c1,0.765,3.359,0.3,0.11633856484638239,,,10.0,5,3.4433000000000016,85.30000000000001,371.38900000000007,1,8,11.037666839454555,13.082215650972163,11.131753289722646,11.489263964497487,11.865581297297972,11.865581297297972,0.11633856484638239
218,ID219,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cncnc2)c1,20.944128036499023,-6.8931803703308105,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2cncnc2)c1,0.759,3.642,0.368,0.11975822410451964,,,10.0,6,2.261,101.85000000000001,371.3930000000001,1,8,12.640043550948826,11.442635818076543,12.94583982960069,11.489596883993414,11.865581297297972,11.865581297297972,0.11975822410451964
219,ID220,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccccn2)c1,19.810632705688477,-7.5521440505981445,COC1C(CCC(=O)O)CC(=O)N1OCc1cccc(-c2ccccn2)c1,0.769,3.48,0.35,0.11407366019856895,,,10.0,5,2.8660000000000014,88.96000000000001,370.4050000000001,1,8,11.037666839454555,12.309567946117767,11.557214358643991,11.407083875070345,11.865581297297972,11.865581297297972,0.11407366019856895
