molecule_chembl_id,Smiles
CHEMBL446828,CC(C)=CCC1=C(C)C=CC(C=O)[C@H]1c1ccc(N(C)C)cc1
CHEMBL1599882,CCN(CC)CCCNC(=O)Cn1ncc2c3ccccc3n(Cc3ccccc3)c2c1=O
CHEMBL402473,C[C@H]1OC[C@@H]([C@@H]2CCC[N+]2(C)C)O1
CHEMBL420026,O=C(CC(=O)c1ccccc1)c1ccc2ccc(C(=O)O)c(O)c2n1
CHEMBL162362,CC(C)C(NC(=O)c1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN[C@@H](C)C(N)=O
CHEMBL34041,O=C(O)COc1ccc(OCCn2ccnc2)cc1
CHEMBL350721,CC=C(Oc1ccccc1OCCN(CC)CC)C(C)=O
CHEMBL245349,Oc1ccc(CCCCc2ccc(Cl)c(Cl)c2)cc1O
CHEMBL147148,CN(CC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)C(=O)Nc1ccccc1
CHEMBL1702630,CCc1ccc(N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)c2ccco2)cc1
CHEMBL1444242,O=C(CCS(=O)(=O)c1cccc2nonc12)Nc1ccc(F)cc1F
CHEMBL594947,O=C(N=c1cc[nH]cc1)C(=O)c1cn(-c2ccc(Br)cc2)c2ccccc12
CHEMBL1461665,NS(=O)(=O)c1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1
CHEMBL596124,COc1cc(Cl)ccc1-n1cc(C(=O)C(=O)N=c2cc[nH]cc2)c2ccccc21
CHEMBL1514792,CC(C(=O)OCC(=O)N1CCN(c2ccccc2)CC1)N1C(=O)c2ccccc2C1=O
CHEMBL269162,N=C1NC(C#Cc2ccccc2)Cc2ccsc21
CHEMBL2048987,C=CCN(CC=C)CCOC/C=C/c1ccccc1
CHEMBL1317910,CCCn1c2ccccc2c2cnn(CC(=O)NC(C)CC)c(=O)c21
CHEMBL304629,COc1ccc2c(c1)CC[C@@H]2C(CS)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL296896,CCOC(=O)c1c[nH]c(-c2cccc([N+](=O)[O-])c2)nc1=NN1C(=O)C=C(C)C1=O
CHEMBL7556,CCOC(=O)Nc1ccc(N(C)c2cccc(OC)c2)cc1
CHEMBL303582,CCCN1CCCC2c3ccc(C(=O)O)c(O)c3CC[C@@H]21
CHEMBL1095459,Cc1cc(CO)c2c(=O)c3c(O)cc(O)cc3oc2c1
CHEMBL520002,COC(=O)c1ccc(NC(=O)CSc2snnc2-c2ccc(OC)cc2)c(Br)c1
CHEMBL1895550,O=C(O)c1cc2c(cc1Cl)N1CCCCCC1=NS2(=O)=O
CHEMBL1097757,CNC(=O)C1=C(C)C2CC[C@@H](C)[C@@H]3CC[C@@]4(C)OO[C@@]23[C@H](O1)O4
CHEMBL1306279,Cn1ncc([N+](=O)[O-])c1C(=O)N=c1[nH]ccs1
CHEMBL356466,CN(C)C(=N)c1ccc(/C=C2/CCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1
CHEMBL314089,O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1C1CCCC1
CHEMBL1706876,CCN(C(=O)COC(=O)/C=C/c1ccc(F)cc1)C1CCCCC1
CHEMBL87151,O=C1C=C(O)C(=O)C(c2c[nH]c3cccc(Br)c23)=C1O
CHEMBL1514147,CCOc1ccc(OCC)c(NS(=O)(=O)c2cc(-c3cc(C)no3)ccc2C)c1
CHEMBL376773,CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCN1CCc2ccccc2C1
CHEMBL1169775,C=CC(=O)Nc1cccc(CC(=O)CCCC)c1
CHEMBL271016,Clc1cccc(-c2nn(-c3ccccc3)[n+](-c3ccccc3)n2)c1
CHEMBL297878,Cn1ccc(=O)n2nccc12
CHEMBL160023,CS(=O)(=O)N1CCC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
CHEMBL429330,CC(C)C(NC(=O)CCc1ccccc1)C(=O)N1CCCC1
CHEMBL1896853,CC(C)CC(c1nnnn1C(C)C)N1CCN(C(=O)c2ccco2)CC1
CHEMBL261045,CCc1nn(C[C@H](C)N)c2c1ccc1occc12
CHEMBL156750,CCCCCNC(=O)C(Cc1ccc(OC(C(=O)O)C(=O)O)c(F)c1F)NC(=O)CCC(=O)O
CHEMBL2113738,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)c3ccc(SC)cc3)cc2)CC1
CHEMBL1277088,Clc1ncnc2c1cc(-c1ccccc1)n2-c1ccccc1
CHEMBL1873003,CCOC(=O)C1[C@H]2COc3ccc(C)cc3[C@@H]2N2C(=O)CN(CC3CCCO3)C(=O)[C@@]12C
CHEMBL38728,COc1ccc2c(c1)c1c(n2C)CCCC1NC(C)=O
CHEMBL1866562,CC(=O)c1cc(CN2CCC(N3CCC(C(=O)NC(C)C)CC3)CC2)cs1
CHEMBL393947,CC(C)(Cc1ccc(F)cc1)NCC(=O)N1C[C@@H](F)CC1C(=O)c1nnc(C(C)(C)C)o1
CHEMBL3392443,CC(=O)Nc1cccc(OC2=NS(=O)(=O)c3ccccc32)c1
CHEMBL1254653,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1cnc2ccccc2c1
CHEMBL521584,Cc1cc(C)c(C2CC(c3ccccc3)=NN2C(N)=S)c(C)c1
CHEMBL270752,c1cc2c(cc1NC1=NCCN1)CCC2
CHEMBL1203846,Cc1csc(Cc2c[nH]cn2)c1C
CHEMBL161608,CC(C)(Oc1ccccc1C#N)C1OCC(C/C=C\CCC(=O)O)C(c2cccnc2)O1
CHEMBL410622,NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1
CHEMBL1256855,CC(C)(C(=O)N[C@@H]1CCN[P@](=O)(N(CCCl)CCCl)O1)c1ccccc1[N+](=O)[O-]
CHEMBL337583,CCOC(=O)[C@]12CC1C(=NO)c1ccccc1O2
CHEMBL1304253,Cc1ccc2nc(C)c(C(=O)O)cc2c1
CHEMBL1897847,O=C(c1cccc(Br)c1)N1CCN(S(=O)(=O)N2CCCCC2)CC1
CHEMBL576291,CC(C)Cn1c(-c2ccc([PH](=O)(=O)O)o2)nc2c(N)ccc(Br)c21
CHEMBL1710466,CCc1n[nH]c(=NC(=O)CSc2nnc(C)n2CC2CCCO2)s1
CHEMBL338105,CS(=O)(=O)c1ccc(C2=C(c3ccc(C#N)cc3)CCC2)cc1
CHEMBL145864,CCCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1cc[nH]n1
CHEMBL1547146,COc1ccc(CNC(=O)CCn2c(=O)oc3ccccc32)cc1
CHEMBL502340,C#Cc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1
CHEMBL85203,CCN(Cc1cc([N+](=O)[O-])cc2[nH]c(=O)c(=O)[nH]c12)[C@H](C)[PH](=O)(=O)O
CHEMBL299128,CS(=O)(=O)N(CCNS(=O)(=O)CCl)[C@@H]1CCN2CCc3ccccc3[C@@H]2C1
CHEMBL122280,NCC(=O)NCC(=O)NNc1ccc(S(N)(=O)=O)cc1
CHEMBL515072,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)Nc1ccc(F)cc1
CHEMBL1452609,CS(=O)(=O)N(CCc1ccccc1)CC(N)=O
CHEMBL1255084,CCC1C(=O)c2c(oc(-c3ccc(OC)c(F)c3)cc2=O)C(CC)(CC)C1=O
CHEMBL1878316,COC(=O)C1=C(C(=O)O)C(c2ccccc2)CCC1c1ccccc1
CHEMBL1591970,C#CCn1c(C2CC(=O)N(c3ccc(OC)cc3)C2)nc2ccccc21
CHEMBL1551236,COCCNC(=O)Cn1c(=O)n(-c2ccc(C)c(C)c2)c(=O)c2c3c(sc21)CCCCC3
CHEMBL1699962,COCC(=O)N1CCC(Oc2ccc(C(=O)NCc3csc(C(C)C)n3)cc2)CC1
CHEMBL1412470,O=C(O)C1C2CCC(C2)C1C(=O)N=CCCn1ccnc1
CHEMBL560544,CC(C)CCc1cc(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc12
CHEMBL245785,CC(=N)N1CCC(C(CS)C(=O)O)CC1
CHEMBL469800,Oc1cccc(N=c2cc(C(F)(F)F)[nH]c(-c3ccncc3)n2)c1
CHEMBL353729,CC(=O)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1
CHEMBL1098765,N=c1nc(-c2ccccc2)c2c([nH]1)-c1cc(NCCc3ccccn3)ccc1C2=O
CHEMBL1494689,CCc1ccccc1NC(=O)C1CCN(C(=O)c2cccs2)CC1
CHEMBL352217,Cc1cccc(NC(O)N=c2nc(-c3ncc[nH]3)c3ccccc3n(CC(=O)C(C)(C)C)c2=O)c1
CHEMBL1310212,CCCCN(C)S(=O)(=O)c1cc2c3c(c1)CCC(=O)N3CCC2
CHEMBL465780,C[C@]1(CC(NC(=O)c2cc(Br)c[nH]2)C(=O)O)CN=CN1
CHEMBL28644,O=C1CCCC1CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1
CHEMBL288231,COc1c(OC)c(OC(C)=O)c2cc(Br)ccc2c1OC(C)=O
CHEMBL116944,CC(C[C@@H](CO)NC(=O)c1ccc(Oc2ccccc2)cc1)C(O)=NO
CHEMBL1684692,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C2CCCCC2)CC[C@@H](NC2CCOCC2)C1
CHEMBL1381012,COc1ccc(C2CC3CC(c4ccccc4)N2O3)cc1
CHEMBL2138944,COc1ccccc1N1CCCSC1=Nc1ccccc1
CHEMBL155967,O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccccc1Cl
CHEMBL1494835,Cc1ccnc2nc(C(=O)NCc3cccs3)nn12
CHEMBL1316005,Cc1ccccc1NC(=O)CSc1nnc2ccc(-c3ccccn3)nn12
CHEMBL1400560,Cc1cccc(C)c1NC(=O)CN(C)C(=O)CSCc1c(C)noc1C
CHEMBL504118,CCCCn1c(O)c2n(c1=O)[C@@H](c1ccccc1OC)c1[nH]c3ccccc3c1C2
CHEMBL1501479,COc1ccc(CCNC(=O)CSc2nc(C)nc3sccc23)cc1OC
CHEMBL598720,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1
CHEMBL53902,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(Cl)c(N=NNC)c1
CHEMBL1366481,CCCNC(=O)C(Cc1ccc(Br)cc1)NC(=O)c1ccc(C#N)cc1
CHEMBL463056,C=C1CC/C=C(\C)[C@H](O)C[C@@H]2[C@@H]1CC2(C)C
CHEMBL1075891,COc1cc2c(c(OC)c1OC)[C@H](O)C[C@@H](c1ccccc1)O2
CHEMBL3210979,CCC1CC(C(C)=NNC(N)=O)OC1=O
CHEMBL1553619,Cc1ccc2cc3cc(C(=O)N4CCN(c5ccccc5)CC4)oc3nc2c1
CHEMBL351692,NS(=O)(=O)c1cccc(NCc2cc(=O)oc3cc(Cl)ccc23)c1
CHEMBL3213324,Oc1cc(C(O)N/N=C/c2ccco2)cn1-c1ccccc1
CHEMBL1546720,COc1cc([N+](=O)[O-])ccc1NC(=O)CCn1c(O)c2c(c1O)C1CCC2C1
CHEMBL479320,CC[C@H](O)[C@@H]1CC(C/C=C/C=O)C(=O)O1
CHEMBL564439,CCOC(Cc1ccc(NC(=O)CCCC[C@@H]2CCSS2)cc1)C(=O)O
CHEMBL228113,N=C(N)N=c1[nH]cc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)N4CCOCC4)CCCC3)cc12
CHEMBL227931,N=C(N)N=c1[nH]cc(Cl)c2ccc(S(=O)(=O)NC3(C(=O)NCCO)CCCC3)cc12
CHEMBL1490186,CCOC(=O)CSc1nc2cc(S(=O)(=O)N3CCOCC3)ccc2[nH]1
CHEMBL389056,CC(C)C(NS(=O)(=O)c1ccc2c(Cl)c[nH]c(=NC(=N)N)c2c1)C(=O)O
CHEMBL227770,CN1CCN(S(=O)(=O)c2ccc3c(Cl)c[nH]c(=NC(=N)N)c3c2)CC1
CHEMBL1727721,CC(C)(C)n1cc(C(O)Nc2cccc(Cl)c2Cl)cc1O
CHEMBL1893992,CCC(C(=O)N1CCN(S(=O)(=O)c2sc(C(=O)O)c(C)c2C(=O)O)CC1)c1ccccc1
CHEMBL570032,O=S(=O)(c1ccc(C(F)(F)F)cc1)N1c2cccnc2-c2[nH]ncc2C1C1CC1
CHEMBL173276,C=CCN1C(=O)/C(=C/c2cc3c(cc2[N+](=O)[O-])OCO3)SC1=S
CHEMBL321891,CCCCCCNC(N)=NO
CHEMBL1736274,O=C(CN1CCCCC1)c1ccccc1F
CHEMBL308028,CCCC1(CC(=O)O)c2ccc(Cl)cc2-c2[nH]c(=O)c(=O)[nH]c21
CHEMBL369459,O=C(Cc1ccccc1)c1ccc2nc3c(cc2c1)CCCO3
CHEMBL1743217,OC1c2c(cc3ccc4cccc5c6ccccc6c2c3c45)C2OC2C1O
CHEMBL395017,CC=C1C(=O)N2C(C(=O)O)=C3C(CCC[C@@H]3OCCF)[C@H]12
CHEMBL388439,N=c1nc(CNC(=O)Cn2c(-c3cccc(N)c3)c(Cl)[nH]c(=NC3CCC3)c2=O)cc[nH]1
CHEMBL1643592,COc1ccc(S(=O)(=O)N(Cc2csc(-c3ccc(C(N)=O)cc3)n2)C2CCCC2)cc1
CHEMBL1088982,CCCCn1c(=O)c2ccccc2c2cc(C(C)O)ccc21
CHEMBL248637,O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc(N2C(=O)C=CC2=O)cc1
CHEMBL2041559,COc1cc(Nc2cccc(C(=O)O)c2)cc(OC)c1
CHEMBL1539513,Cc1ccc(NC(=O)NC2(C(=O)NCc3ccccc3)CCCCC2)cc1
CHEMBL2115427,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2cc(-c3ccc(F)cc3)ccc2CC1C(=O)O
CHEMBL1362173,CCOc1ccc(NC(=O)CSc2cc(C)c3ccccc3n2)cc1
CHEMBL278421,CCCNC(N)=NO
CHEMBL1500678,Cc1cc(=NC(=O)c2ccc(Cl)cc2)n(CCC#N)[nH]1
CHEMBL396573,CCC(C)c1coc(C(CC)Nc2c(Nc3cccc(C(=O)N(C)C)c3O)c(=O)c2=O)c1
CHEMBL470387,Cc1ccccc1N=c1[nH]c(=NCCc2ccncc2)[nH]cc1-c1nnc(C2CC2)o1
CHEMBL1644663,COc1cc(OC(C)=O)cc2c1N(Cc1ccccc1)C(C)(C)C=C2C
CHEMBL1866264,CNC[C@@H]1Oc2c(NC(=O)Nc3ccc(F)cc3)cccc2C(=O)N([C@H](C)CO)C[C@@H]1C
CHEMBL251242,Fc1ccc(C(OCCN2CCN(CCCCl)CC2)c2ccc(F)cc2)cc1
CHEMBL550207,COc1c(C2=NS(=O)(=O)c3ccccc3N2)cc(CCC(C)C)c2ccccc12
CHEMBL1204312,CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccn3)CC1)O2
CHEMBL2163424,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOc1ccccc1C(F)(F)F
CHEMBL557128,CS(=O)(=O)c1ccc(-c2cnc(C(O)c3ccccc3)nc2-c2ccc(F)cc2)cc1
CHEMBL1343709,Cc1sc2ncn(CC(=O)NCC(=O)N3CCN(c4ccc(F)cc4)CC3)c(=O)c2c1C
CHEMBL1441704,Clc1cccc(OCCCn2ccnc2)c1
CHEMBL570499,COc1cc(CCC(=O)Nc2ccc(C(O)=NO)cc2)ccc1OCc1ccccc1
CHEMBL1604137,CCC(OC(=O)c1cccs1)C(=O)NC1CCCCC1
CHEMBL1345402,O=C(CN(c1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)OCCO2)NCc1ccccn1
CHEMBL1733901,Cc1ccc(CNC(=O)CN(c2ccc(C(C)C)cc2)S(=O)(=O)c2c(C)noc2C)cc1
CHEMBL245183,Cn1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)nn1
CHEMBL43547,Cc1[nH]n(C)c(=NC(=O)CN(C)CCCN2CCCCC2C)c1C(=O)c1ccccc1F
CHEMBL2205923,CN(C)c1ncnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12
CHEMBL2382279,CCCCC=CC=CC1=C(CCCCC(=O)O)CCC1=O
CHEMBL2205924,CN(C)c1ncnc2sc3c(=O)n(-c4ccc(F)cc4)cnc3c12
CHEMBL2381987,Cc1cc(=Nc2nc(=N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCN(C)CC3)[nH]2)[nH][nH]1
CHEMBL1209277,O=C(C1CCOCC1)N1C[C@@H]2[C@H](CN=c3[nH]c(-c4ccccn4)cs3)[C@@H]2C1
CHEMBL1867714,N#CCCN(C(=S)NC(=O)C1CCCCC1)c1ccccc1F
CHEMBL270913,NC(=O)C(c1ccccc1)(c1ccccc1)c1ccc(F)cc1F
CHEMBL1947160,CN1C/C=C/CNC(=O)c2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
CHEMBL250990,CN1CCN(c2ccc(Cc3cc4cnc(C#N)nc4n3CC(C)(C)C)cc2)CC1
CHEMBL406851,C[C@H](N)Cn1ncc2ccc3sccc3c21
CHEMBL2387704,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2cc3[nH]cnc3cc2C1
CHEMBL319090,CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1ccc(S(N)(=O)=O)cc1
CHEMBL1420599,Cc1cccc(CCNS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c1
CHEMBL492100,CC(CNc1ccc(OC(F)(F)F)cc1)NC(=O)C(CCC(C)(C)C)CC(=O)N1CCOCC1
CHEMBL336420,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)c1OC
CHEMBL1240786,Clc1ccc(N=c2[nH]cnc3[nH]ncc23)cc1
CHEMBL2064070,Cn1cc(C(=O)c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC[C@@H](O)CC32)c2ccccc21
CHEMBL194183,O=C(O)c1csc(C2COc3ccccc3O2)n1
CHEMBL511989,CCCCCCCC1=C(OCCCCCC(=O)O)CCC1=O
CHEMBL542398,O=C1C(c2ccc(F)cc2)=COC12CCN(CC1CCCCC1)CC2
CHEMBL1335415,Cc1cccc(NC(=O)Cn2c(C(F)(F)F)nc3ccccc32)c1C
CHEMBL2172385,CSc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
CHEMBL1889784,CC1CCc2ccccc2N1C(=N)N(C)C
CHEMBL21419,O=C(O)c1cc(=O)c2cc(C(F)(F)F)ccc2[nH]1
CHEMBL282008,CC(C)(C)C(=O)NCCN1CCN(c2ccc(Cl)cc2)CC1
CHEMBL231792,O=C(c1cc(=O)c2cc(O)ccc2[nH]1)N1CCC(Cc2ccccc2)CC1
CHEMBL184551,O=Cc1ccccc1-c1ccc(C(=O)NC2CCN(Cc3ccccc3)C2)cc1
CHEMBL1712329,COc1ccc(N(CC(=O)N2CCOCC2)S(C)(=O)=O)cc1OC
CHEMBL365301,Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1F
CHEMBL1390489,O=C(CSc1nnnn1-c1ccccc1)N1CCN(C(=O)c2ccco2)CC1
CHEMBL394750,O=C(N=c1[nH][nH]c(=S)s1)N/N=C/c1ccc(F)cc1
CHEMBL145111,OCCn1nnc(-c2ccc(OCc3ccccc3Cl)cc2)n1
CHEMBL2113054,CNC(=O)c1ccccc1Sc1ccc(C)cc1[N+](=O)[O-]
CHEMBL235913,COc1ccc(C(C)=NNC(=O)N=c2[nH][nH]c(=S)s2)cc1
CHEMBL1904051,CCOCCCNC(=O)C1CCN(C(=O)Nc2ccc(C)cc2)CC1
CHEMBL287462,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCCC(/C=C/c2ccccc2)C1
CHEMBL2134383,CC12CCC3C(CC=C4CC(O)CCC43C)C1CC(=CN1CCOCC1)C2=O
CHEMBL2376204,CCN(CC)C(=O)n1nnc(-c2ccc(Oc3ccccc3)cc2)n1
CHEMBL1897777,COc1cccc(CNC(=O)CN2C(=O)CSc3ccc(S(=O)(=O)N(C)C)cc32)c1
CHEMBL1339940,O=C(c1cnccn1)N(c1ccccc1)C1(C(=O)NC2CCCC2)CCCCC1
CHEMBL484998,Cc1cc(=O)c(O)c(C(=O)Nc2cccnc2)o1
CHEMBL422850,CCCCOC(=O)c1cccc(S(N)(=O)=O)c1
CHEMBL486107,Cc1ccc(N(C(=O)c2cc(F)ccc2F)C(=S)OCCN2C(=O)c3ccccc3C2=O)cc1
CHEMBL397107,CSc1ccccc1OCC(=O)c1ccc(Cl)cc1
CHEMBL3589587,COc1cc(CCNCc2cccnc2OC)c(OC)cc1Br
CHEMBL486720,COc1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1OCCN(C)C
CHEMBL100685,CC(C)CCN1C(=O)C(NC(=O)Nc2ccccc2)C(=O)N(Cc2ccccc2)c2ccccc21
CHEMBL356945,COc1ccc(SC)cc1C(=O)NC[C@@H]1CCCN1CCc1ccccc1
CHEMBL3676942,O=C(c1ccc([N+](=O)[O-])o1)N1CC2CNCC2C1
CHEMBL544578,O=C(O)C1CCCN(CCON=C(c2cccc(Cl)c2)c2cccc(Cl)c2)C1
CHEMBL3642776,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nc(C)cc4occc34)CC2)CC1
CHEMBL1889838,CCNC(=O)N(C)C[C@H]1N[C@@](C)(C(=O)OC)c2c1c(O)n(Cc1ccccc1)c2O
CHEMBL1353599,Cc1ccc(N(C(C)C(=O)O)S(=O)(=O)c2c(C)n[nH]c2C)cc1
CHEMBL240781,Cc1nc2c3c(c(C(=O)N4CCCC4)cn2c1C)CC[C@@H](c1ccccc1)O3
CHEMBL406733,N=c1[nH]cnc2c1ncn2/C=C1\CC1(CO)CF
CHEMBL1492883,COCCN(C(=S)Nc1cccc(C)c1)C(C)c1cccnc1
CHEMBL1822986,CC1=C2C(C)C(=O)C3=Cc4c(cc(O)c(C)c4C(C)[C@@H](C)O)O[C@@]3(O)[C@]2(O)O[C@@H]1C
CHEMBL290529,CN(C)CCCN=c1[nH]ccc2c1c1cnccc1n2C
CHEMBL202670,CC(C)(C)c1nc(N2CCN(CCCCn3ccc(=O)cc3O)CC2)cc(C(F)(F)F)n1
CHEMBL375081,C=CCSc1nc(=O)c(CC)c(C(C#N)c2cccc3ccccc23)[nH]1
CHEMBL99167,CS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(O)cc2)cc1
CHEMBL2207088,O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(Cl)c1
CHEMBL374987,C[N+]1(Cc2ccccc2)CCC(N2CC(c3ccccc3)(c3ccccc3)NC2=O)C1
CHEMBL337411,CC(C)n1cnc2c(=NCc3ccccc3)[nH]c(C#CCCO)nc21
CHEMBL69322,NS(=O)(=O)Oc1ccc(Oc2ccccc2)cc1
CHEMBL1258551,Cc1ccc(CC(N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1
CHEMBL1896705,O=C1CCSc2ccc(S(=O)(=O)Nc3cccc(C(F)(F)F)c3)cc2N1
CHEMBL236892,C[C@H]1CN(c2ccc(C(=O)Nc3ccccc3N)cn2)CCN1
CHEMBL244534,O=C(O)c1ccc(CN2C(=O)C(=O)c3cc(Br)cc(Br)c32)cc1
CHEMBL168762,O=C1c2ccccc2CCC1C(O)c1ccnnc1
CHEMBL1904424,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2cccc(C(=O)NC3CC3)c2)CC1
CHEMBL443707,COc1ccc(Cl)c(N=c2cc(C)[nH]c(N3CCOCC3)n2)c1
CHEMBL2136232,COc1ccccc1Cn1c(C)c(C(=O)NCc2cccc(C)c2)sc1=O
CHEMBL457145,CC(C)=CCc1cc(C=Cc2cc(O)cc(O)c2)ccc1O
CHEMBL2064603,CC(F)C(=O)Nc1cccc(C(=O)Nc2ccccc2)c1
CHEMBL422403,CC(NC(=O)C(CS)Cc1ccccc1)C(=O)N1C[C@H](C2CCCCC2)CC1C(=O)O
CHEMBL3125234,O=C(Nc1ccc(Br)cc1)c1c(O)oc(-c2ccccc2)cc1=NO
CHEMBL2058642,CCOC(=O)c1cn(CP(=O)(OC(C)C)OC(C)C)c2ccc(C)cc2c1=O
CHEMBL2058639,CCOC(=O)c1cn(CP(=O)(OC(C)C)OC(C)C)c2cc(Br)ccc2c1=O
CHEMBL39925,CCOC(=O)C1C(C)=NC(SC)=NC1c1cccc([N+](=O)[O-])c1
CHEMBL1595019,Cc1ccc(C(=O)NCN2CCN(c3ccccc3)CC2)cc1
CHEMBL1570018,O=C(O)C1CCN(C(=O)CCc2ccccc2)CC1
CHEMBL375561,COC(/C=C/c1ccccc1)=C1C(=O)C(C)=C(C)C1=O
CHEMBL3126740,O=C(CSC(c1ccc(F)cc1)c1ccc(F)cc1)NCC1CC1
CHEMBL388330,O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccccc1)=C2c1ccccc1
CHEMBL462875,CC(=O)O[C@H]1C[C@H]2[C@]3(C)CCC[C@@](C)(C(=O)O)[C@H]3CC[C@]23C=C(C=O)[C@H]1C3
CHEMBL199453,CC(C)(C)c1nc(N2CCN(CCCCn3ccc(N4CCC4)nc3=O)CC2)cc(C(F)(F)F)n1
CHEMBL2368629,CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)CC2
CHEMBL500069,c1cc(-c2[nH]nc3ccccc23)[nH]c(=NC2CCNCC2)c1
CHEMBL172970,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1[S+]([O-])c1ccccc1
CHEMBL3220214,Cc1nc2c(o1)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O
CHEMBL1088985,O=C(O)COc1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1
CHEMBL1353032,CN1CCC2(CC1)CC(NC=O)c1ccccc1O2
CHEMBL295779,NC(=O)CC(NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)C(=O)O
CHEMBL1642981,CC(C)(C)c1cc[n+](COC[n+]2ccc(C(C)(C)C)cc2)cc1
CHEMBL3219707,Cc1nnc(S(=O)(=O)CC(=O)c2ccc3c(c2)OCCO3)s1
CHEMBL3219685,Cc1nnc([S+]([O-])CC(=O)c2ccc(C#N)cc2)s1
CHEMBL2048965,CCCCN(CCCC)CCOC/C=C/c1ccccc1
CHEMBL3219726,COc1ccc(-c2[nH]c(=N)nc3c(=O)[nH]ccc23)cc1
CHEMBL485895,Cc1cccc(Cl)c1NC(=S)OCCN1C(=O)c2ccccc2C1=O
CHEMBL122148,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2ccccc2c1
CHEMBL2314247,CNC(=O)N=CCc1ccccc1OC
CHEMBL2314245,COc1ccc(OC)c([C@@H]2C[C@@H]2NC(C)=O)c1
CHEMBL2440508,O=C(O)c1ccc(/C=C/C(=O)c2c(O)[nH]c3ccccc3c2=O)cc1
CHEMBL589611,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccccc1F
CHEMBL1571623,CC(C)NC(=S)N1CCN(S(C)(=O)=O)CC1
CHEMBL388473,O=C1c2ccc(O)cc2C(=O)N1c1cccc(O)c1
CHEMBL2041009,CC(=O)c1ccc(Nc2cc(C)cc(C)c2)c(C(=O)O)c1
CHEMBL208108,NCCCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1
